,ProviderId1,WindSpeed1,WindDirection1,Temperature1,Pressure1,Humidity1,PowerWOAvailability1,PowerMWh
2020-01-14 03:00:00,1,2.5,113.0,4.5,101357,75.82,4.226,1.2
2020-01-14 04:00:00,1,2.5,112.0,4.3,101351,76.12,3.96,0.0
2020-01-14 05:00:00,1,2.4,119.0,4.1,101312,76.42,4.904,0.0
2020-01-14 06:00:00,1,2.3,131.0,3.9,101274,76.73,4.776,0.0
2020-01-14 07:00:00,1,2.0,146.0,3.6,101273,75.06,3.986,0.0
2020-01-14 08:00:00,1,1.9,164.0,3.3,101270,73.39,3.333,0.0
2020-01-14 09:00:00,1,1.9,166.0,3.1,101302,71.72,3.083,0.8
2020-01-14 10:00:00,1,1.9,177.0,4.2,101314,69.0,3.103,0.6
2020-01-14 11:00:00,1,1.8,182.0,5.2,101327,66.27,2.122,0.17
2020-01-14 12:00:00,1,1.6,181.0,6.3,101339,63.55,2.869,0.3271855862252596
2020-01-14 13:00:00,1,1.5,209.0,6.9,101308,63.8,1.96,0.21
2020-01-14 14:00:00,1,1.1,308.0,7.6,101278,64.05,0.464,0.3
2020-01-14 15:00:00,1,0.8,331.0,8.2,101248,64.29,1.213,0.74
2020-01-14 16:00:00,1,1.4,352.0,7.9,101266,64.02,0.442,0.0
2020-01-14 17:00:00,1,1.6,9.0,7.6,101325,63.74,0.681,0.0
2020-01-14 18:00:00,1,1.7,19.0,7.2,101383,63.46,1.732,2.9
2020-01-14 19:00:00,1,1.6,31.0,6.8,101446,64.22,1.531,0.0
2020-01-14 20:00:00,1,1.6,41.0,6.4,101510,64.97,2.355,0.0
2020-01-14 21:00:00,1,1.6,50.0,6.0,101533,65.72,2.457,0.0
2020-01-14 22:00:00,1,1.7,44.0,6.0,101550,66.45,1.265,0.0
2020-01-14 23:00:00,1,1.9,36.0,6.0,101567,67.18,0.873,0.0
2020-01-15 00:00:00,1,2.0,25.0,5.5,101600,72.4,1.994,0.0
2020-01-15 01:00:00,1,2.1,54.0,5.3,101613,73.07,3.27,0.0
2020-01-15 02:00:00,1,2.2,91.0,5.2,101627,73.75,2.592,0.0
2020-01-15 03:00:00,1,2.3,106.0,5.1,101641,74.42,3.103,0.0
2020-01-15 04:00:00,1,2.6,102.0,5.1,101631,74.38,2.847,0.111
2020-01-15 05:00:00,1,2.6,92.0,5.0,101584,74.34,2.61,0.6541395744379286
2020-01-15 06:00:00,1,2.7,76.0,4.9,101538,74.3,2.003,1.6810721549131742
2020-01-15 07:00:00,1,2.6,86.0,4.8,101518,73.94,2.703,0.8170000000000001
2020-01-15 08:00:00,1,2.7,85.0,4.6,101498,73.57,2.873,0.0
2020-01-15 09:00:00,1,2.7,83.0,4.5,101515,73.21,3.56,0.0
2020-01-15 10:00:00,1,3.1,77.0,5.4,101512,71.9,2.537,0.0
2020-01-15 11:00:00,1,3.4,76.0,6.3,101509,70.6,1.478,0.0
2020-01-15 12:00:00,1,3.6,61.0,7.2,101506,69.3,1.828,3.107
2020-01-15 13:00:00,1,4.1,39.0,7.9,101466,69.63,5.74,9.428
2020-01-15 14:00:00,1,5.0,39.0,8.5,101427,69.97,11.776,24.952
2020-01-15 15:00:00,1,5.6,40.0,9.2,101387,70.3,17.644,39.0
2020-01-15 16:00:00,1,6.1,41.0,9.0,101388,72.69,19.686,41.7
2020-01-15 17:00:00,1,6.6,42.0,8.7,101433,75.08,23.04,36.981
2020-01-15 18:00:00,1,7.0,44.0,8.5,101478,77.47,26.554,45.731
2020-01-15 19:00:00,1,7.3,46.0,7.9,101535,77.9,26.253,51.252
2020-01-15 20:00:00,1,7.4,49.0,7.3,101592,78.33,19.861,45.427
2020-01-15 21:00:00,1,7.3,52.0,6.7,101604,78.75,16.96,32.623
2020-01-15 22:00:00,1,7.1,55.0,6.5,101584,79.23,12.719,6.476725504887697
2020-01-15 23:00:00,1,6.9,59.0,6.2,101564,79.71,11.395,5.554
2020-01-16 00:00:00,1,6.9,65.0,5.8,101581,79.82,8.309,4.543
2020-01-16 01:00:00,1,6.7,67.0,5.7,101567,80.19,7.78,5.584
2020-01-16 02:00:00,1,6.4,63.0,5.6,101552,80.55,6.681,3.849
2020-01-16 03:00:00,1,6.2,51.0,5.5,101537,80.91,7.608,3.2869999999999995
2020-01-16 04:00:00,1,6.4,50.0,5.5,101503,81.16,8.933,2.511
2020-01-16 05:00:00,1,6.5,37.0,5.4,101433,81.4,9.996,2.259
2020-01-16 06:00:00,1,6.6,79.0,5.3,101364,81.65,13.635,0.4739999999999999
2020-01-16 07:00:00,1,6.6,78.0,5.2,101328,80.81,13.109,2.227
2020-01-16 08:00:00,1,6.6,73.0,5.1,101291,79.98,14.829,3.074109188867704
2020-01-16 09:00:00,1,6.6,43.0,5.0,101290,79.14,14.043,1.757
2020-01-16 10:00:00,1,6.4,34.0,5.9,101269,77.89,19.445,1.531
2020-01-16 11:00:00,1,6.1,32.0,6.8,101248,76.63,25.299,5.196
2020-01-16 12:00:00,1,6.0,45.0,7.6,101227,75.38,26.894,5.104
2020-01-16 13:00:00,1,7.0,43.0,8.2,101171,75.48,35.84,14.437
2020-01-16 14:00:00,1,7.6,39.0,8.7,101114,75.59,38.783,39.514
2020-01-16 15:00:00,1,7.6,36.0,9.2,101058,75.69,47.636,53.669
2020-01-16 16:00:00,1,8.0,36.0,8.9,101046,76.97,49.803,54.20216847372809
2020-01-16 17:00:00,1,9.1,36.0,8.5,101076,78.24,51.477,54.19663655316192
2020-01-16 18:00:00,1,9.8,37.0,8.2,101104,79.52,52.25,54.02701500833796
2020-01-16 19:00:00,1,10.1,39.0,7.7,101142,79.05,53.428,54.26499999999999
2020-01-16 20:00:00,1,9.9,42.0,7.1,101180,78.57,53.501,48.091
2020-01-16 21:00:00,1,10.2,42.0,6.6,101178,78.1,53.855,49.791
2020-01-16 22:00:00,1,10.3,42.0,6.4,101182,77.89,53.675,48.613
2020-01-16 23:00:00,1,10.2,43.0,6.3,101186,77.68,53.574,52.932
2020-01-17 00:00:00,1,9.8,43.0,6.2,101193,76.91,53.5,53.36
2020-01-17 01:00:00,1,9.9,43.0,6.2,101192,77.09,53.708,53.32399999999999
2020-01-17 02:00:00,1,9.8,44.0,6.2,101191,77.26,53.697,53.923
2020-01-17 03:00:00,1,10.2,42.0,6.1,101190,77.44,54.448,52.151
2020-01-17 04:00:00,1,10.8,40.0,6.2,101182,77.25,54.698,49.957
2020-01-17 05:00:00,1,10.7,39.0,6.2,101141,77.06,54.695,50.64999999999999
2020-01-17 06:00:00,1,10.9,36.0,6.2,101099,76.87,54.68,50.493
2020-01-17 07:00:00,1,10.8,36.0,6.3,101080,75.67,54.673,52.759
2020-01-17 08:00:00,1,10.8,36.0,6.4,101060,74.47,54.661,53.038
2020-01-17 09:00:00,1,10.7,37.0,6.5,101076,73.26,54.68,53.052
2020-01-17 10:00:00,1,10.5,36.0,6.8,101070,73.48,54.678,51.967
2020-01-17 11:00:00,1,10.3,35.0,7.1,101064,73.7,54.236,51.853
2020-01-17 12:00:00,1,10.4,34.0,7.4,101058,73.91,54.228,52.698
2020-01-17 13:00:00,1,10.6,35.0,7.7,101035,74.12,54.287,52.96999999999999
2020-01-17 14:00:00,1,10.8,34.0,8.0,101011,74.34,54.477,53.177
2020-01-17 15:00:00,1,11.1,34.0,8.3,100987,74.55,54.487,53.29200000000001
2020-01-17 16:00:00,1,11.2,34.0,8.1,101010,74.62,54.482,53.333
2020-01-17 17:00:00,1,11.2,33.0,7.9,101071,74.7,54.534,53.388957570875725
2020-01-17 18:00:00,1,11.6,33.0,7.8,101133,74.78,54.558,53.45173333333333
2020-01-17 19:00:00,1,11.4,35.0,7.6,101199,75.59,54.471,54.3104
2020-01-17 20:00:00,1,11.3,36.0,7.3,101266,76.41,54.421,53.4506209850107
2020-01-17 21:00:00,1,11.3,37.0,7.1,101294,77.22,54.42,50.952
2020-01-17 22:00:00,1,10.9,38.0,7.1,101310,78.02,54.365,51.53099999999999
2020-01-17 23:00:00,1,10.5,39.0,7.0,101326,78.83,54.182,52.52
2020-01-18 00:00:00,1,10.4,39.0,7.0,101291,79.3,54.154,51.334
2020-01-18 01:00:00,1,10.3,39.0,7.0,101282,79.68,53.785,52.35
2020-01-18 02:00:00,1,10.1,40.0,6.9,101274,80.06,53.668,48.674
2020-01-18 03:00:00,1,9.9,40.0,6.8,101265,80.43,53.761,51.09400000000001
2020-01-18 04:00:00,1,9.8,41.0,6.7,101244,79.92,53.448,52.849
2020-01-18 05:00:00,1,9.7,42.0,6.6,101172,79.41,52.942,53.34
2020-01-18 06:00:00,1,9.7,43.0,6.4,101096,78.89,53.034,53.48700000000001
2020-01-18 07:00:00,1,9.4,43.0,6.3,101051,79.31,53.021,51.784
2020-01-18 08:00:00,1,9.1,44.0,6.2,101001,79.72,52.988,51.574
2020-01-18 09:00:00,1,9.1,44.0,6.2,101014,80.13,52.897,48.727
2020-01-18 10:00:00,1,8.9,45.0,6.5,101000,78.65,52.72,50.53300000000001
2020-01-18 11:00:00,1,8.9,46.0,6.8,100985,77.17,51.651,51.305
2020-01-18 12:00:00,1,8.7,47.0,7.2,100970,75.69,51.51,49.69
2020-01-18 13:00:00,1,8.8,45.0,7.5,100921,73.16,51.535,46.382
2020-01-18 14:00:00,1,8.7,42.0,7.8,100873,70.62,51.866,44.891
2020-01-18 15:00:00,1,9.0,42.0,8.1,100824,68.09,51.847,50.817
2020-01-18 16:00:00,1,9.1,44.0,7.9,100810,69.46,52.266,44.736
2020-01-18 17:00:00,1,9.0,45.0,7.7,100867,70.84,52.494,37.36
2020-01-18 18:00:00,1,9.2,45.0,7.5,100918,72.21,52.627,49.038
2020-01-18 19:00:00,1,9.4,46.0,7.0,100980,73.45,52.255,51.231
2020-01-18 20:00:00,1,9.2,48.0,6.5,101038,74.69,50.775,51.032
2020-01-18 21:00:00,1,8.9,51.0,6.0,101037,75.93,50.762,47.55
2020-01-18 22:00:00,1,8.9,51.0,5.8,101026,75.22,49.346,41.464
2020-01-18 23:00:00,1,8.7,53.0,5.6,101016,74.51,48.865,37.184
2020-01-19 00:00:00,1,8.5,54.0,5.0,101078,74.04,42.932,27.635000000000005
2020-01-19 01:00:00,1,8.3,55.0,4.9,101063,73.5,36.51,23.997
2020-01-19 02:00:00,1,7.8,55.0,4.7,101048,72.97,34.968,23.203
2020-01-19 03:00:00,1,7.5,56.0,4.6,101032,72.43,35.907,30.194
2020-01-19 04:00:00,1,7.2,54.0,4.6,101012,72.11,32.511,35.278
2020-01-19 05:00:00,1,6.8,54.0,4.5,100956,71.78,31.88,33.925
2020-01-19 06:00:00,1,6.6,54.0,4.4,100900,71.45,30.615,31.65
2020-01-19 07:00:00,1,6.6,55.0,4.3,100880,70.64,29.411,32.852
2020-01-19 08:00:00,1,6.4,55.0,4.3,100860,69.82,24.265,39.656
2020-01-19 09:00:00,1,6.2,58.0,4.3,100877,69.01,21.984,39.236
2020-01-19 10:00:00,1,6.2,56.0,4.8,100890,71.08,26.027,36.488
2020-01-19 11:00:00,1,6.3,55.0,5.3,100904,73.16,29.321,21.753
2020-01-19 12:00:00,1,6.5,52.0,5.8,100917,75.23,33.393,17.621
2020-01-19 13:00:00,1,6.7,46.0,6.2,100906,74.09,32.677,12.096572155516442
2020-01-19 14:00:00,1,7.0,41.0,6.6,100895,72.94,38.786,39.095
2020-01-19 15:00:00,1,6.8,40.0,7.0,100884,71.79,41.958,38.26
2020-01-19 16:00:00,1,7.1,33.0,6.7,100938,73.31,44.98,31.856
2020-01-19 17:00:00,1,7.2,31.0,6.5,101036,74.83,45.115,29.414
2020-01-19 18:00:00,1,7.3,28.0,6.2,101134,76.35,45.818,24.631
2020-01-19 19:00:00,1,7.1,30.0,6.0,101240,77.87,46.449,29.692
2020-01-19 20:00:00,1,6.6,31.0,5.7,101345,79.39,45.888,23.787
2020-01-19 21:00:00,1,6.2,30.0,5.4,101407,80.91,40.697,19.625
2020-01-19 22:00:00,1,5.9,36.0,5.2,101457,80.53,32.171,18.145
2020-01-19 23:00:00,1,5.5,41.0,5.0,101507,80.15,30.352,22.484
2020-01-20 00:00:00,1,6.1,35.0,5.1,101486,74.7,39.494,35.827
2020-01-20 01:00:00,1,6.4,28.0,5.2,101544,75.5,39.009,35.035
2020-01-20 02:00:00,1,6.1,26.0,5.2,101601,76.3,36.299,21.169
2020-01-20 03:00:00,1,6.4,12.0,5.3,101658,77.1,35.55,25.800999999999995
2020-01-20 04:00:00,1,7.6,13.0,5.2,101695,77.98,43.58,44.252
2020-01-20 05:00:00,1,7.5,12.0,5.2,101698,78.86,46.436,51.70600000000001
2020-01-20 06:00:00,1,7.8,10.0,5.1,101702,79.73,49.186,54.30199999999999
2020-01-20 07:00:00,1,9.1,9.0,5.1,101726,80.55,53.623,54.423
2020-01-20 08:00:00,1,9.1,11.0,5.1,101749,81.38,53.969,54.469
2020-01-20 09:00:00,1,9.1,8.0,5.2,101807,82.2,54.14,54.315000000000005
2020-01-20 10:00:00,1,9.3,5.0,5.3,101870,83.5,54.544,54.02600000000001
2020-01-20 11:00:00,1,9.7,7.0,5.5,101933,84.81,54.551,54.37800000000001
2020-01-20 12:00:00,1,9.7,14.0,5.7,101997,86.11,54.481,53.786
2020-01-20 13:00:00,1,9.7,16.0,5.7,102033,85.14,54.519,49.887
2020-01-20 14:00:00,1,11.2,11.0,5.7,102070,84.17,54.844,49.884
2020-01-20 15:00:00,1,11.4,8.0,5.7,102107,83.2,54.868,49.887
2020-01-20 16:00:00,1,11.5,12.0,5.5,102161,85.31,54.858,49.888
2020-01-20 17:00:00,1,11.8,13.0,5.3,102256,87.43,54.873,49.884
2020-01-20 18:00:00,1,11.4,13.0,5.1,102351,89.54,54.826,49.879
2020-01-20 19:00:00,1,11.5,12.0,5.0,102445,86.96,54.815,49.885
2020-01-20 20:00:00,1,11.4,11.0,4.8,102540,84.38,54.495,49.88
2020-01-20 21:00:00,1,11.2,11.0,4.6,102593,81.79,54.066,49.861
2020-01-20 22:00:00,1,11.1,12.0,4.6,102622,80.33,54.185,49.868
2020-01-20 23:00:00,1,11.2,14.0,4.6,102650,78.87,54.13,49.866
2020-01-21 00:00:00,1,11.4,14.0,4.0,102648,80.49,54.423,49.862
2020-01-21 01:00:00,1,10.9,14.0,3.9,102647,79.79,53.82,49.872
2020-01-21 02:00:00,1,10.6,14.0,3.8,102647,79.09,53.693,49.862
2020-01-21 03:00:00,1,10.3,14.0,3.7,102647,78.4,54.272,49.882
2020-01-21 04:00:00,1,9.9,14.0,3.7,102634,77.31,54.384,49.87
2020-01-21 05:00:00,1,9.5,14.0,3.6,102588,76.22,54.243,49.883
2020-01-21 06:00:00,1,9.4,14.0,3.5,102543,75.13,54.434,49.885
2020-01-21 07:00:00,1,9.0,15.0,3.6,102519,76.78,54.12,49.875
2020-01-21 08:00:00,1,8.8,15.0,3.6,102494,78.44,53.58,49.86
2020-01-21 09:00:00,1,8.8,13.0,3.6,102504,80.09,53.091,49.796
2020-01-21 10:00:00,1,8.6,16.0,3.8,102499,79.22,52.716,48.975
2020-01-21 11:00:00,1,8.6,15.0,4.0,102495,78.35,50.932,48.642
2020-01-21 12:00:00,1,8.4,16.0,4.3,102491,77.47,50.68,46.31
2020-01-21 13:00:00,1,8.2,18.0,4.4,102450,76.12,49.821,37.324
2020-01-21 14:00:00,1,8.2,19.0,4.6,102409,74.76,48.527,34.772
2020-01-21 15:00:00,1,7.9,19.0,4.8,102368,73.41,48.048,38.395
2020-01-21 16:00:00,1,7.5,21.0,4.7,102356,73.7,46.193,24.503
2020-01-21 17:00:00,1,7.3,23.0,4.6,102383,74.0,45.595,21.067
2020-01-21 18:00:00,1,7.1,25.0,4.5,102411,74.3,44.541,17.663
2020-01-21 19:00:00,1,6.9,25.0,4.4,102432,76.88,40.478,14.896
2020-01-21 20:00:00,1,6.5,26.0,4.3,102452,79.46,38.408,11.088
2020-01-21 21:00:00,1,6.0,24.0,4.1,102433,82.04,31.162,13.723000000000004
2020-01-21 22:00:00,1,5.7,25.0,4.0,102411,80.26,24.078,12.245
2020-01-21 23:00:00,1,5.0,34.0,3.9,102389,78.47,17.772,10.456
2020-01-22 00:00:00,1,4.5,36.0,3.7,102335,79.4,10.871,8.749
2020-01-22 01:00:00,1,4.0,40.0,3.7,102291,78.87,9.053,5.24
2020-01-22 02:00:00,1,3.6,46.0,3.6,102248,78.35,5.34,3.556
2020-01-22 03:00:00,1,2.9,52.0,3.6,102205,77.83,3.2,4.099
2020-01-22 04:00:00,1,2.9,60.0,3.5,102169,77.22,2.652,0.698
2020-01-22 05:00:00,1,2.7,63.0,3.3,102080,76.62,1.848,0.154
2020-01-22 06:00:00,1,2.7,69.0,3.1,101988,76.02,1.394,0.424
2020-01-22 07:00:00,1,2.4,75.0,2.9,101909,75.92,2.331,0.0
2020-01-22 08:00:00,1,2.2,81.0,2.7,101826,75.83,3.538,0.0
2020-01-22 09:00:00,1,1.7,95.0,2.5,101808,75.73,1.273,0.0
2020-01-22 10:00:00,1,1.5,100.0,3.2,101763,73.08,1.135,0.138
2020-01-22 11:00:00,1,1.5,169.0,3.8,101718,70.43,1.518,0.4099999999999999
2020-01-22 12:00:00,1,1.6,191.0,4.5,101673,67.78,2.409,0.126
2020-01-22 13:00:00,1,1.2,213.0,5.2,101585,65.37,0.996,0.211
2020-01-22 14:00:00,1,1.1,232.0,5.9,101496,62.96,0.355,0.393
2020-01-22 15:00:00,1,1.0,281.0,6.6,101407,60.55,0.246,0.0
2020-01-22 16:00:00,1,1.3,289.0,6.4,101358,62.61,0.242,0.001
2020-01-22 17:00:00,1,1.9,279.0,6.3,101378,64.68,0.612,0.735
2020-01-22 18:00:00,1,2.1,272.0,6.2,101395,66.74,1.13,2.074
2020-01-22 19:00:00,1,2.4,239.0,5.7,101386,67.16,2.486,3.697
2020-01-22 20:00:00,1,3.5,201.0,5.1,101373,67.59,7.285,9.437
2020-01-22 21:00:00,1,4.4,201.0,4.5,101301,68.01,16.25,17.124
2020-01-22 22:00:00,1,4.9,206.0,4.3,101259,66.55,19.034,30.1
2020-01-22 23:00:00,1,5.2,209.0,4.2,101217,65.08,23.916,45.78
2020-01-23 00:00:00,1,5.6,215.0,3.8,101180,63.34,25.659,49.851
2020-01-23 01:00:00,1,5.8,216.0,3.6,101139,63.4,20.524,49.876
2020-01-23 02:00:00,1,6.2,218.0,3.4,101097,63.46,21.407,49.882
2020-01-23 03:00:00,1,6.4,226.0,3.2,101055,63.52,21.883,49.89
2020-01-23 04:00:00,1,6.2,228.0,3.2,101026,62.12,19.901,49.873
2020-01-23 05:00:00,1,5.7,232.0,3.1,100948,60.72,16.977,45.773
2020-01-23 06:00:00,1,5.4,242.0,3.1,100868,59.32,18.691,13.446999999999996
2020-01-23 07:00:00,1,5.1,270.0,3.3,100901,60.11,25.513,21.694
2020-01-23 08:00:00,1,4.8,334.0,3.5,100927,60.91,27.399,22.029
2020-01-23 09:00:00,1,5.4,355.0,3.7,101013,61.7,39.244,49.173
2020-01-23 10:00:00,1,7.1,6.0,4.3,101084,64.78,44.368,49.148
2020-01-23 11:00:00,1,7.7,11.0,5.0,101156,67.86,48.066,49.513
2020-01-23 12:00:00,1,8.5,14.0,5.6,101227,70.94,50.0,49.868
2020-01-23 13:00:00,1,9.1,14.0,5.7,101262,70.26,50.0,49.852
2020-01-23 14:00:00,1,9.8,12.0,5.8,101296,69.59,50.0,49.88
2020-01-23 15:00:00,1,10.4,11.0,5.9,101330,68.91,50.0,49.888
2020-01-23 16:00:00,1,10.2,13.0,5.6,101390,67.94,50.0,49.881
2020-01-23 17:00:00,1,10.0,15.0,5.3,101521,66.96,50.0,49.884
2020-01-23 18:00:00,1,10.0,18.0,5.0,101647,65.98,50.0,49.886
2020-01-23 19:00:00,1,9.9,21.0,4.8,101767,65.31,50.0,49.878
2020-01-23 20:00:00,1,9.4,24.0,4.6,101883,64.63,50.0,49.842
2020-01-23 21:00:00,1,9.0,27.0,4.3,101940,63.95,50.0,48.833
2020-01-23 22:00:00,1,8.6,30.0,4.2,101966,62.5,50.0,44.954
2020-01-23 23:00:00,1,8.0,34.0,4.0,101992,61.06,50.0,44.263
2020-01-24 00:00:00,1,8.7,28.0,4.1,101962,62.11,50.0,48.406
2020-01-24 01:00:00,1,8.2,29.0,4.0,101975,62.6,47.437,47.158
2020-01-24 02:00:00,1,7.6,30.0,3.9,101988,63.09,47.204,45.461
2020-01-24 03:00:00,1,7.1,29.0,3.9,102000,63.58,44.142,34.975
2020-01-24 04:00:00,1,6.5,31.0,3.8,102001,63.92,38.19,9.712
2020-01-24 05:00:00,1,5.9,35.0,3.7,101950,64.26,29.335,8.587
2020-01-24 06:00:00,1,5.2,43.0,3.5,101896,64.6,18.526,3.863
2020-01-24 07:00:00,1,4.7,47.0,3.4,101884,64.84,12.739,0.908
2020-01-24 08:00:00,1,4.3,49.0,3.3,101865,65.07,8.603,0.6351578398121577
2020-01-24 09:00:00,1,4.1,52.0,3.3,101909,65.3,4.462,2.853940086093297
2020-01-24 10:00:00,1,3.7,58.0,3.9,101914,62.55,3.076,2.914
2020-01-24 11:00:00,1,2.9,68.0,4.5,101918,59.8,2.707,1.519
2020-01-24 12:00:00,1,2.5,68.0,5.1,101923,57.04,2.97,1.001
2020-01-24 13:00:00,1,2.5,58.0,5.5,101872,55.32,2.264,1.265
2020-01-24 14:00:00,1,2.1,50.0,5.9,101820,53.6,1.348,0.531
2020-01-24 15:00:00,1,1.6,45.0,6.4,101769,51.87,1.234,0.038
2020-01-24 16:00:00,1,1.7,37.0,6.0,101747,53.29,0.754,0.4670000000000001
2020-01-24 17:00:00,1,1.6,23.0,5.8,101796,54.7,1.05,0.304
2020-01-24 18:00:00,1,1.5,13.0,5.6,101839,56.11,0.508,1.368
2020-01-24 19:00:00,1,1.3,12.0,5.2,101894,56.85,0.486,1.17
2020-01-24 20:00:00,1,1.2,83.0,4.8,101946,57.59,1.027,0.0
2020-01-24 21:00:00,1,1.4,164.0,4.3,101940,58.33,1.128,0.0
2020-01-24 22:00:00,1,2.0,168.0,4.0,101899,58.88,1.982,0.4453088924648429
2020-01-24 23:00:00,1,2.3,175.0,3.6,101859,59.43,3.875,3.923
2020-01-25 00:00:00,1,2.7,186.0,3.2,101847,61.72,4.3,14.59
2020-01-25 01:00:00,1,3.1,187.0,2.9,101813,61.02,5.631,35.16
2020-01-25 02:00:00,1,3.4,190.0,2.6,101779,60.32,9.544,45.81
2020-01-25 03:00:00,1,3.8,195.0,2.3,101745,59.62,11.647,40.464
2020-01-25 04:00:00,1,3.9,196.0,2.4,101710,57.55,12.8,40.655
2020-01-25 05:00:00,1,4.1,200.0,2.3,101622,55.47,12.806,35.626
2020-01-25 06:00:00,1,4.2,202.0,2.3,101532,53.4,13.946,29.547999999999995
2020-01-25 07:00:00,1,4.1,201.0,2.3,101475,52.49,13.354,34.417
2020-01-25 08:00:00,1,4.2,203.0,2.3,101414,51.58,14.099,43.429
2020-01-25 09:00:00,1,4.2,201.0,2.4,101416,50.67,16.098,41.466
2020-01-25 10:00:00,1,4.2,205.0,3.7,101417,47.33,16.312,23.669
2020-01-25 11:00:00,1,4.4,209.0,5.0,101418,43.98,15.872,10.723
2020-01-25 12:00:00,1,4.4,208.0,6.3,101418,40.63,14.468,14.971
2020-01-25 13:00:00,1,4.3,214.0,7.5,101371,41.34,10.354,5.856
2020-01-25 14:00:00,1,4.1,233.0,8.6,101323,42.05,9.058,2.56
2020-01-25 15:00:00,1,4.0,236.0,9.7,101276,42.76,12.577,0.0979782766624732
2020-01-25 16:00:00,1,4.1,234.0,9.4,101264,46.86,12.811,0.106
2020-01-25 17:00:00,1,3.9,211.0,9.2,101322,50.97,14.425,0.262
2020-01-25 18:00:00,1,3.9,203.0,8.9,101375,55.07,13.506,0.674
2020-01-25 19:00:00,1,4.7,201.0,8.2,101447,55.89,15.352,0.75
2020-01-25 20:00:00,1,5.5,201.0,7.4,101515,56.71,25.56,0.28
2020-01-25 21:00:00,1,6.2,202.0,6.6,101524,57.53,30.433,4.597
2020-01-25 22:00:00,1,6.2,203.0,6.3,101525,56.76,34.092,13.449
2020-01-25 23:00:00,1,6.3,203.0,6.0,101526,55.99,35.67,26.776
2020-01-26 00:00:00,1,6.9,209.0,5.9,101455,55.29,29.578,40.474
2020-01-26 01:00:00,1,7.2,210.0,5.8,101453,54.84,32.036,46.016
2020-01-26 02:00:00,1,7.2,210.0,5.8,101451,54.4,32.344,36.585
2020-01-26 03:00:00,1,7.2,209.0,5.7,101448,53.95,31.448,26.682
2020-01-26 04:00:00,1,7.4,210.0,5.7,101380,54.08,36.537,23.201
2020-01-26 05:00:00,1,7.2,207.0,5.7,101309,54.22,38.535,27.662
2020-01-26 06:00:00,1,6.9,202.0,5.7,101235,54.35,38.372,42.445
2020-01-26 07:00:00,1,7.0,201.0,5.7,101192,54.57,42.15,42.071
2020-01-26 08:00:00,1,7.2,203.0,5.9,101211,54.79,44.215,41.887
2020-01-26 09:00:00,1,7.1,201.0,6.0,101230,55.01,44.121,46.0
2020-01-26 10:00:00,1,6.8,201.0,7.2,101233,55.29,41.647,38.975
2020-01-26 11:00:00,1,6.6,201.0,8.5,101236,55.56,40.334,37.925
2020-01-26 12:00:00,1,6.4,203.0,9.7,101239,55.83,37.539,41.097
2020-01-26 13:00:00,1,5.9,206.0,10.7,101191,59.28,30.766,40.316
2020-01-26 14:00:00,1,5.2,211.0,11.6,101142,62.73,17.492,29.469999999999995
2020-01-26 15:00:00,1,4.7,216.0,12.5,101094,66.18,18.23,21.691
2020-01-26 16:00:00,1,4.7,212.0,12.1,101152,68.82,20.703,20.7
2020-01-26 17:00:00,1,4.4,209.0,11.8,101206,71.46,14.74,20.507
2020-01-26 18:00:00,1,4.2,206.0,11.4,101256,74.1,14.982,20.36
2020-01-26 19:00:00,1,4.4,202.0,10.7,101314,73.84,16.157,14.162
2020-01-26 20:00:00,1,4.8,196.0,9.9,101313,73.59,20.888,13.974
2020-01-26 21:00:00,1,4.9,182.0,9.1,101313,73.34,25.668,23.181
2020-01-26 22:00:00,1,5.2,175.0,8.8,101290,73.18,28.836,26.747
2020-01-26 23:00:00,1,5.4,171.0,8.5,101268,73.03,32.443,19.608
2020-01-27 00:00:00,1,5.6,175.0,8.1,101383,72.74,25.912,14.679999999999998
2020-01-27 01:00:00,1,5.8,169.0,8.0,101359,71.76,26.583,16.201
2020-01-27 02:00:00,1,5.8,164.0,7.9,101336,70.78,30.503,20.004
2020-01-27 03:00:00,1,5.8,163.0,7.8,101312,69.8,29.255,19.921
2020-01-27 04:00:00,1,6.0,163.0,7.9,101266,68.7,31.365,14.633
2020-01-27 05:00:00,1,5.9,164.0,7.9,101166,67.59,33.488,13.018000000000002
2020-01-27 06:00:00,1,6.0,163.0,7.9,101064,66.49,36.027,19.591
2020-01-27 07:00:00,1,6.0,167.0,7.9,100980,65.97,36.978,22.721
2020-01-27 08:00:00,1,6.2,166.0,8.0,100891,65.45,39.024,28.557
2020-01-27 09:00:00,1,6.3,166.0,8.1,100870,64.93,37.621,36.097
2020-01-27 10:00:00,1,6.0,170.0,8.6,100827,64.33,37.261,35.074
2020-01-27 11:00:00,1,6.2,171.0,9.2,100783,63.72,36.551,42.319
2020-01-27 12:00:00,1,6.0,170.0,9.8,100740,63.12,36.384,27.300799916348616
2020-01-27 13:00:00,1,6.0,176.0,11.0,100659,62.65,38.283,12.706
2020-01-27 14:00:00,1,6.2,179.0,12.2,100579,62.19,35.564,30.651
2020-01-27 15:00:00,1,6.3,186.0,13.4,100498,61.72,35.178,39.449
2020-01-27 16:00:00,1,6.5,185.0,12.9,100463,62.81,31.874,49.565
2020-01-27 17:00:00,1,6.7,184.0,12.3,100516,63.9,35.623,46.239
